2501,21036,610,10,GroceryPurchase
2502,47485,35,8,SportsEquipmentPurchase
2503,17104,987,11,ElectronicsPurchase
2504,2121,1241,2,ClothingPurchase
2505,38720,1541,3,FurniturePurchase
2506,35677,1998,15,OfficeSuppliesPurchase
2507,10548,186,11,HealthCarePurchase
2508,27999,1724,14,BeautyProductsPurchase
2509,23500,1033,10,HomeImprovementPurchase
2510,11789,755,4,OutdoorEquipmentPurchase
2511,34387,1489,7,TravelPurchase
2512,38911,1004,10,EntertainmentPurchase
2513,36682,181,12,SubscriptionPurchase
2514,13707,230,12,AutomotivePurchase
2515,37961,1422,13,PetSuppliesPurchase
2516,10234,1553,2,BooksPurchase
2517,15763,651,5,MusicPurchase
2518,3146,700,14,MoviePurchase
2519,32780,1823,5,EducationPurchase
2520,7112,907,1,TechnologyPurchase
2521,44146,256,1,RestaurantPurchase
2522,39521,168,3,FitnessEquipmentPurchase
2523,30240,843,7,HobbySuppliesPurchase
2524,13887,341,14,HouseholdItemsPurchase
2525,7354,1918,6,KidsToysPurchase
2526,11079,1644,13,GroceryPurchase
2527,11228,298,5,SportsEquipmentPurchase
2528,6665,115,8,ElectronicsPurchase
2529,5565,208,15,ClothingPurchase
2530,37554,714,9,FurniturePurchase
2531,38881,1087,13,OfficeSuppliesPurchase
2532,4235,606,12,HealthCarePurchase
2533,47971,1582,3,BeautyProductsPurchase
2534,40918,770,2,HomeImprovementPurchase
2535,6127,1132,7,OutdoorEquipmentPurchase
2536,2537,1517,3,TravelPurchase
2537,34412,670,11,EntertainmentPurchase
2538,16851,318,14,SubscriptionPurchase
2539,2011,596,9,AutomotivePurchase
2540,32798,392,13,PetSuppliesPurchase
2541,13228,702,15,BooksPurchase
2542,47471,1827,12,MusicPurchase
2543,37929,1012,15,MoviePurchase
2544,815,653,10,EducationPurchase
2545,249,1379,14,TechnologyPurchase
2546,3450,1878,1,RestaurantPurchase
2547,44234,530,7,FitnessEquipmentPurchase
2548,5591,250,14,HobbySuppliesPurchase
2549,24427,1862,15,HouseholdItemsPurchase
2550,49560,1354,12,KidsToysPurchase
2551,12362,1001,1,GroceryPurchase
2552,10326,650,1,SportsEquipmentPurchase
2553,29815,1923,13,ElectronicsPurchase
2554,28353,147,2,ClothingPurchase
2555,21377,1701,4,FurniturePurchase
2556,4508,1887,1,OfficeSuppliesPurchase
2557,25713,1715,8,HealthCarePurchase
2558,36171,1308,14,BeautyProductsPurchase
2559,48444,875,8,HomeImprovementPurchase
2560,3626,1153,13,OutdoorEquipmentPurchase
2561,30357,808,14,TravelPurchase
2562,45025,652,1,EntertainmentPurchase
2563,6095,1273,4,SubscriptionPurchase
2564,608,698,12,AutomotivePurchase
2565,31386,936,13,PetSuppliesPurchase
2566,8820,1286,11,BooksPurchase
2567,39122,707,4,MusicPurchase
2568,34985,1111,5,MoviePurchase
2569,16795,1564,14,EducationPurchase
2570,17335,1524,1,TechnologyPurchase
2571,49117,1847,13,RestaurantPurchase
2572,39946,1000,1,FitnessEquipmentPurchase
2573,18970,1272,11,HobbySuppliesPurchase
2574,10561,1115,2,HouseholdItemsPurchase
2575,16954,1748,11,KidsToysPurchase
2576,34691,1970,15,GroceryPurchase
2577,45610,1833,3,SportsEquipmentPurchase
2578,49139,1031,9,ElectronicsPurchase
2579,2653,848,9,ClothingPurchase
2580,46997,597,7,FurniturePurchase
2581,12848,683,15,OfficeSuppliesPurchase
2582,40768,824,13,HealthCarePurchase
2583,27610,151,14,BeautyProductsPurchase
2584,11035,854,12,HomeImprovementPurchase
2585,30014,556,2,OutdoorEquipmentPurchase
2586,6596,691,13,TravelPurchase
2587,7003,1557,12,EntertainmentPurchase
2588,16876,1991,5,SubscriptionPurchase
2589,39221,208,6,AutomotivePurchase
2590,4069,996,1,PetSuppliesPurchase
2591,36757,468,6,BooksPurchase
2592,17236,595,1,MusicPurchase
2593,26462,402,10,MoviePurchase
2594,21598,1054,7,EducationPurchase
2595,34831,347,6,TechnologyPurchase
2596,21371,1344,2,RestaurantPurchase
2597,10108,1768,9,FitnessEquipmentPurchase
2598,24498,539,4,HobbySuppliesPurchase
2599,38373,1618,8,HouseholdItemsPurchase
2600,48565,989,3,KidsToysPurchase
2601,15769,1588,12,GroceryPurchase
2602,2437,945,5,SportsEquipmentPurchase
2603,8567,597,15,ElectronicsPurchase
2604,6689,939,15,ClothingPurchase
2605,35922,109,11,FurniturePurchase
2606,18142,455,3,OfficeSuppliesPurchase
2607,33841,1952,6,HealthCarePurchase
2608,3926,330,14,BeautyProductsPurchase
2609,1449,568,10,HomeImprovementPurchase
2610,7008,889,13,OutdoorEquipmentPurchase
2611,21439,1093,1,TravelPurchase
2612,49888,76,2,EntertainmentPurchase
2613,33550,412,15,SubscriptionPurchase
2614,1215,1999,13,AutomotivePurchase
2615,31576,1220,10,PetSuppliesPurchase
2616,16466,1653,7,BooksPurchase
2617,40706,578,12,MusicPurchase
2618,48679,1452,12,MoviePurchase
2619,31404,1787,7,EducationPurchase
2620,48620,1561,13,TechnologyPurchase
2621,30081,1843,10,RestaurantPurchase
2622,41600,467,2,FitnessEquipmentPurchase
2623,16867,1186,8,HobbySuppliesPurchase
2624,37204,1691,15,HouseholdItemsPurchase
2625,1682,587,12,KidsToysPurchase
2626,26614,610,5,GroceryPurchase
2627,13115,878,3,SportsEquipmentPurchase
2628,3832,1433,10,ElectronicsPurchase
2629,40293,381,6,ClothingPurchase
2630,31149,540,11,FurniturePurchase
2631,15941,994,5,OfficeSuppliesPurchase
2632,22874,1050,9,HealthCarePurchase
2633,33585,1693,12,BeautyProductsPurchase
2634,7017,1126,14,HomeImprovementPurchase
2635,48677,1838,14,OutdoorEquipmentPurchase
2636,26925,756,12,TravelPurchase
2637,46721,1440,9,EntertainmentPurchase
2638,31810,1026,6,SubscriptionPurchase
2639,48796,22,4,AutomotivePurchase
2640,17125,1627,15,PetSuppliesPurchase
2641,38577,386,6,BooksPurchase
2642,3470,780,7,MusicPurchase
2643,13372,1696,6,MoviePurchase
2644,30980,1283,12,EducationPurchase
2645,32354,917,15,TechnologyPurchase
2646,1937,1689,2,RestaurantPurchase
2647,35488,1868,13,FitnessEquipmentPurchase
2648,31143,444,1,HobbySuppliesPurchase
2649,26270,1908,7,HouseholdItemsPurchase
2650,7815,535,15,KidsToysPurchase
2651,34494,1572,13,GroceryPurchase
2652,15256,1171,15,SportsEquipmentPurchase
2653,10977,1593,11,ElectronicsPurchase
2654,48425,546,14,ClothingPurchase
2655,45378,1629,11,FurniturePurchase
2656,38836,536,15,OfficeSuppliesPurchase
2657,34126,1008,9,HealthCarePurchase
2658,23045,886,13,BeautyProductsPurchase
2659,41823,626,13,HomeImprovementPurchase
2660,42581,909,2,OutdoorEquipmentPurchase
2661,39810,1910,5,TravelPurchase
2662,45520,790,10,EntertainmentPurchase
2663,38173,695,5,SubscriptionPurchase
2664,2003,502,5,AutomotivePurchase
2665,29473,1535,13,PetSuppliesPurchase
2666,207,443,10,BooksPurchase
2667,33458,1373,15,MusicPurchase
2668,35596,1668,7,MoviePurchase
2669,6514,315,2,EducationPurchase
2670,11131,600,10,TechnologyPurchase
2671,29414,1460,2,RestaurantPurchase
2672,42155,936,12,FitnessEquipmentPurchase
2673,36336,891,1,HobbySuppliesPurchase
2674,25033,677,4,HouseholdItemsPurchase
2675,30400,180,14,KidsToysPurchase
2676,37837,1609,14,GroceryPurchase
2677,8983,1033,8,SportsEquipmentPurchase
2678,24209,696,9,ElectronicsPurchase
2679,18190,637,13,ClothingPurchase
2680,25686,577,8,FurniturePurchase
2681,6928,1954,15,OfficeSuppliesPurchase
2682,5662,1144,10,HealthCarePurchase
2683,38317,371,5,BeautyProductsPurchase
2684,7947,1227,14,HomeImprovementPurchase
2685,40402,1498,10,OutdoorEquipmentPurchase
2686,10204,1661,7,TravelPurchase
2687,39742,1886,4,EntertainmentPurchase
2688,34130,438,8,SubscriptionPurchase
2689,22734,843,9,AutomotivePurchase
2690,37368,125,1,PetSuppliesPurchase
2691,14041,440,14,BooksPurchase
2692,25612,498,3,MusicPurchase
2693,25838,98,1,MoviePurchase
2694,9928,1723,13,EducationPurchase
2695,25433,1877,3,TechnologyPurchase
2696,5452,714,7,RestaurantPurchase
2697,8051,90,9,FitnessEquipmentPurchase
2698,27459,303,13,HobbySuppliesPurchase
2699,23243,1325,8,HouseholdItemsPurchase
2700,8888,292,13,KidsToysPurchase
2701,20385,772,4,GroceryPurchase
2702,32194,359,8,SportsEquipmentPurchase
2703,28252,1777,9,ElectronicsPurchase
2704,4420,305,5,ClothingPurchase
2705,48144,663,12,FurniturePurchase
2706,35310,60,15,OfficeSuppliesPurchase
2707,1350,139,6,HealthCarePurchase
2708,31574,1276,7,BeautyProductsPurchase
2709,13497,951,12,HomeImprovementPurchase
2710,12907,1408,2,OutdoorEquipmentPurchase
2711,32591,873,5,TravelPurchase
2712,32684,1494,3,EntertainmentPurchase
2713,28098,370,5,SubscriptionPurchase
2714,29354,1451,13,AutomotivePurchase
2715,31062,625,10,PetSuppliesPurchase
2716,41586,1041,3,BooksPurchase
2717,10367,603,14,MusicPurchase
2718,25140,573,9,MoviePurchase
2719,37587,631,6,EducationPurchase
2720,6297,807,9,TechnologyPurchase
2721,17934,944,6,RestaurantPurchase
2722,28441,1960,10,FitnessEquipmentPurchase
2723,41075,196,3,HobbySuppliesPurchase
2724,15259,1526,4,HouseholdItemsPurchase
2725,23990,873,4,KidsToysPurchase
2726,13072,1242,1,GroceryPurchase
2727,33589,199,12,SportsEquipmentPurchase
2728,27905,1183,15,ElectronicsPurchase
2729,35124,1619,5,ClothingPurchase
2730,48785,1004,4,FurniturePurchase
2731,41227,1885,11,OfficeSuppliesPurchase
2732,29133,54,10,HealthCarePurchase
2733,4011,1233,11,BeautyProductsPurchase
2734,6502,708,9,HomeImprovementPurchase
2735,37512,842,14,OutdoorEquipmentPurchase
2736,11180,793,6,TravelPurchase
2737,28159,620,4,EntertainmentPurchase
2738,35783,1290,7,SubscriptionPurchase
2739,29979,688,3,AutomotivePurchase
2740,3196,1983,9,PetSuppliesPurchase
2741,13461,830,3,BooksPurchase
2742,1020,1644,11,MusicPurchase
2743,23901,166,2,MoviePurchase
2744,23092,1819,1,EducationPurchase
2745,36225,1015,2,TechnologyPurchase
2746,39333,1112,8,RestaurantPurchase
2747,42309,1935,10,FitnessEquipmentPurchase
2748,8282,1913,15,HobbySuppliesPurchase
2749,12789,1260,4,HouseholdItemsPurchase
2750,25342,1842,5,KidsToysPurchase
2751,45902,1062,10,GroceryPurchase
2752,34022,1731,11,SportsEquipmentPurchase
2753,5066,1932,5,ElectronicsPurchase
2754,42757,1044,11,ClothingPurchase
2755,36137,573,8,FurniturePurchase
2756,26428,531,5,OfficeSuppliesPurchase
2757,3349,863,7,HealthCarePurchase
2758,12981,1555,2,BeautyProductsPurchase
2759,5309,521,15,HomeImprovementPurchase
2760,3343,484,7,OutdoorEquipmentPurchase
2761,3488,1843,5,TravelPurchase
2762,40805,323,2,EntertainmentPurchase
2763,39263,1042,2,SubscriptionPurchase
2764,23513,702,6,AutomotivePurchase
2765,39499,364,3,PetSuppliesPurchase
2766,13057,127,10,BooksPurchase
2767,30920,1158,11,MusicPurchase
2768,32112,552,3,MoviePurchase
2769,19655,676,9,EducationPurchase
2770,22849,169,6,TechnologyPurchase
2771,9642,350,15,RestaurantPurchase
2772,40235,303,3,FitnessEquipmentPurchase
2773,14230,1785,10,HobbySuppliesPurchase
2774,4688,967,6,HouseholdItemsPurchase
2775,14070,1155,3,KidsToysPurchase
2776,11594,1553,11,GroceryPurchase
2777,34649,1663,5,SportsEquipmentPurchase
2778,48077,1432,6,ElectronicsPurchase
2779,16742,897,7,ClothingPurchase
2780,42237,493,3,FurniturePurchase
2781,28255,823,13,OfficeSuppliesPurchase
2782,5893,975,6,HealthCarePurchase
2783,4602,1319,9,BeautyProductsPurchase
2784,47267,920,12,HomeImprovementPurchase
2785,1582,1085,9,OutdoorEquipmentPurchase
2786,13289,689,7,TravelPurchase
2787,9145,1954,7,EntertainmentPurchase
2788,37067,1854,13,SubscriptionPurchase
2789,48439,1925,9,AutomotivePurchase
2790,25922,291,3,PetSuppliesPurchase
2791,1229,1890,13,BooksPurchase
2792,5185,1006,6,MusicPurchase
2793,28948,1486,2,MoviePurchase
2794,26747,978,14,EducationPurchase
2795,44035,1200,9,TechnologyPurchase
2796,36630,1420,4,RestaurantPurchase
2797,45278,578,14,FitnessEquipmentPurchase
2798,49023,214,3,HobbySuppliesPurchase
2799,48119,292,11,HouseholdItemsPurchase
2800,20378,124,7,KidsToysPurchase
2801,23701,40,14,GroceryPurchase
2802,249,1987,10,SportsEquipmentPurchase
2803,13712,1150,14,ElectronicsPurchase
2804,15390,761,15,ClothingPurchase
2805,47145,1933,15,FurniturePurchase
2806,28706,741,6,OfficeSuppliesPurchase
2807,26933,445,8,HealthCarePurchase
2808,44379,1022,3,BeautyProductsPurchase
2809,46886,194,13,HomeImprovementPurchase
2810,12460,676,6,OutdoorEquipmentPurchase
2811,31924,235,13,TravelPurchase
2812,39095,377,3,EntertainmentPurchase
2813,12649,1987,13,SubscriptionPurchase
2814,22645,1644,7,AutomotivePurchase
2815,7250,91,5,PetSuppliesPurchase
2816,6462,802,2,BooksPurchase
2817,22421,565,15,MusicPurchase
2818,10111,348,11,MoviePurchase
2819,1885,1712,7,EducationPurchase
2820,44998,504,15,TechnologyPurchase
2821,27241,344,14,RestaurantPurchase
2822,2036,313,15,FitnessEquipmentPurchase
2823,1874,267,5,HobbySuppliesPurchase
2824,44419,365,2,HouseholdItemsPurchase
2825,26218,205,7,KidsToysPurchase
2826,17423,1833,15,GroceryPurchase
2827,41795,1809,14,SportsEquipmentPurchase
2828,10545,215,10,ElectronicsPurchase
2829,41167,710,5,ClothingPurchase
2830,43597,1463,11,FurniturePurchase
2831,16256,1318,3,OfficeSuppliesPurchase
2832,23593,912,10,HealthCarePurchase
2833,46853,1409,8,BeautyProductsPurchase
2834,40601,626,1,HomeImprovementPurchase
2835,24633,1050,14,OutdoorEquipmentPurchase
2836,39939,1650,14,TravelPurchase
2837,12729,1578,13,EntertainmentPurchase
2838,35951,161,7,SubscriptionPurchase
2839,31446,285,5,AutomotivePurchase
2840,28450,1030,8,PetSuppliesPurchase
2841,42660,940,1,BooksPurchase
2842,47008,1620,3,MusicPurchase
2843,44412,1855,8,MoviePurchase
2844,3030,864,7,EducationPurchase
2845,4272,595,14,TechnologyPurchase
2846,25707,344,5,RestaurantPurchase
2847,4404,216,4,FitnessEquipmentPurchase
2848,47827,860,11,HobbySuppliesPurchase
2849,11053,572,14,HouseholdItemsPurchase
2850,18277,1136,10,KidsToysPurchase
2851,37137,860,10,GroceryPurchase
2852,5079,1927,8,SportsEquipmentPurchase
2853,26007,981,13,ElectronicsPurchase
2854,32343,954,14,ClothingPurchase
2855,22150,813,10,FurniturePurchase
2856,38353,1002,14,OfficeSuppliesPurchase
2857,34222,1578,10,HealthCarePurchase
2858,36765,651,13,BeautyProductsPurchase
2859,4170,225,5,HomeImprovementPurchase
2860,48678,1778,1,OutdoorEquipmentPurchase
2861,30330,1834,9,TravelPurchase
2862,39494,347,10,EntertainmentPurchase
2863,30450,1502,6,SubscriptionPurchase
2864,18934,151,11,AutomotivePurchase
2865,40771,1848,7,PetSuppliesPurchase
2866,37871,1333,8,BooksPurchase
2867,16704,1274,6,MusicPurchase
2868,38196,868,3,MoviePurchase
2869,8146,1006,7,EducationPurchase
2870,30098,655,12,TechnologyPurchase
2871,10229,1281,10,RestaurantPurchase
2872,30779,1559,12,FitnessEquipmentPurchase
2873,37695,232,12,HobbySuppliesPurchase
2874,14307,1713,7,HouseholdItemsPurchase
2875,29929,1626,11,KidsToysPurchase
2876,32884,860,13,GroceryPurchase
2877,43279,884,4,SportsEquipmentPurchase
2878,14483,1095,11,ElectronicsPurchase
2879,43980,35,4,ClothingPurchase
2880,1132,145,1,FurniturePurchase
2881,4096,800,12,OfficeSuppliesPurchase
2882,35701,1471,8,HealthCarePurchase
2883,23570,750,15,BeautyProductsPurchase
2884,49227,985,4,HomeImprovementPurchase
2885,14715,914,15,OutdoorEquipmentPurchase
2886,10710,90,13,TravelPurchase
2887,33079,431,12,EntertainmentPurchase
2888,26408,858,5,SubscriptionPurchase
2889,23166,1969,15,AutomotivePurchase
2890,3617,1742,10,PetSuppliesPurchase
2891,39013,1889,8,BooksPurchase
2892,18929,1876,6,MusicPurchase
2893,5340,1382,7,MoviePurchase
2894,21303,731,12,EducationPurchase
2895,38726,700,11,TechnologyPurchase
2896,18975,1930,15,RestaurantPurchase
2897,12059,1725,12,FitnessEquipmentPurchase
2898,37861,1083,7,HobbySuppliesPurchase
2899,45747,1501,8,HouseholdItemsPurchase
2900,35806,1003,6,KidsToysPurchase
2901,26961,715,6,GroceryPurchase
2902,20504,267,13,SportsEquipmentPurchase
2903,28895,1201,11,ElectronicsPurchase
2904,48866,174,11,ClothingPurchase
2905,25443,587,7,FurniturePurchase
2906,39139,498,3,OfficeSuppliesPurchase
2907,22008,191,3,HealthCarePurchase
2908,32286,1684,1,BeautyProductsPurchase
2909,15394,1789,10,HomeImprovementPurchase
2910,28408,1139,13,OutdoorEquipmentPurchase
2911,46132,740,13,TravelPurchase
2912,22663,804,10,EntertainmentPurchase
2913,44316,1625,1,SubscriptionPurchase
2914,12765,426,7,AutomotivePurchase
2915,39052,102,9,PetSuppliesPurchase
2916,33934,1446,6,BooksPurchase
2917,31219,1976,6,MusicPurchase
2918,8957,1811,12,MoviePurchase
2919,8672,783,5,EducationPurchase
2920,40179,553,12,TechnologyPurchase
2921,45333,71,4,RestaurantPurchase
2922,13495,1369,6,FitnessEquipmentPurchase
2923,30431,281,1,HobbySuppliesPurchase
2924,40669,1823,14,HouseholdItemsPurchase
2925,8545,459,11,KidsToysPurchase
2926,13340,252,2,GroceryPurchase
2927,19497,637,7,SportsEquipmentPurchase
2928,23679,1084,1,ElectronicsPurchase
2929,17417,859,3,ClothingPurchase
2930,27881,1002,6,FurniturePurchase
2931,11675,525,9,OfficeSuppliesPurchase
2932,7453,1646,15,HealthCarePurchase
2933,23969,606,7,BeautyProductsPurchase
2934,31196,1171,9,HomeImprovementPurchase
2935,11502,37,14,OutdoorEquipmentPurchase
2936,20324,158,10,TravelPurchase
2937,28796,606,1,EntertainmentPurchase
2938,49771,1584,6,SubscriptionPurchase
2939,40917,872,13,AutomotivePurchase
2940,48128,832,14,PetSuppliesPurchase
2941,39702,1542,12,BooksPurchase
2942,5463,329,15,MusicPurchase
2943,17049,479,13,MoviePurchase
2944,36143,402,9,EducationPurchase
2945,47323,312,14,TechnologyPurchase
2946,45575,1539,11,RestaurantPurchase
2947,6219,962,15,FitnessEquipmentPurchase
2948,7116,1802,3,HobbySuppliesPurchase
2949,8603,22,6,HouseholdItemsPurchase
2950,7865,1542,6,KidsToysPurchase
2951,46397,1179,15,GroceryPurchase
2952,19599,1307,7,SportsEquipmentPurchase
2953,38735,167,9,ElectronicsPurchase
2954,14971,995,8,ClothingPurchase
2955,4805,798,6,FurniturePurchase
2956,14727,824,7,OfficeSuppliesPurchase
2957,14659,689,5,HealthCarePurchase
2958,20592,998,12,BeautyProductsPurchase
2959,12568,1631,12,HomeImprovementPurchase
2960,37442,833,4,OutdoorEquipmentPurchase
2961,48201,1939,8,TravelPurchase
2962,39029,1027,10,EntertainmentPurchase
2963,6887,144,3,SubscriptionPurchase
2964,33676,730,5,AutomotivePurchase
2965,6111,40,8,PetSuppliesPurchase
2966,26619,1296,10,BooksPurchase
2967,36928,1091,15,MusicPurchase
2968,3868,1158,7,MoviePurchase
2969,35621,805,11,EducationPurchase
2970,8374,181,13,TechnologyPurchase
2971,21995,595,11,RestaurantPurchase
2972,28293,142,10,FitnessEquipmentPurchase
2973,30711,425,4,HobbySuppliesPurchase
2974,32043,630,8,HouseholdItemsPurchase
2975,43480,1839,9,KidsToysPurchase
2976,4273,419,13,GroceryPurchase
2977,11930,1633,5,SportsEquipmentPurchase
2978,46481,70,3,ElectronicsPurchase
2979,11866,838,4,ClothingPurchase
2980,47744,147,12,FurniturePurchase
2981,6766,1750,1,OfficeSuppliesPurchase
2982,8614,711,13,HealthCarePurchase
2983,34811,784,7,BeautyProductsPurchase
2984,1606,1826,8,HomeImprovementPurchase
2985,40839,62,13,OutdoorEquipmentPurchase
2986,48601,1213,3,TravelPurchase
2987,21523,319,12,EntertainmentPurchase
2988,32523,229,6,SubscriptionPurchase
2989,49425,1083,2,AutomotivePurchase
2990,41999,390,4,PetSuppliesPurchase
2991,9021,1812,12,BooksPurchase
2992,2437,613,7,MusicPurchase
2993,1238,1156,7,MoviePurchase
2994,41303,478,11,EducationPurchase
2995,24977,315,13,TechnologyPurchase
2996,49817,1103,15,RestaurantPurchase
2997,19270,1227,13,FitnessEquipmentPurchase
2998,46896,1003,5,HobbySuppliesPurchase
2999,24064,1124,10,HouseholdItemsPurchase
3000,11910,849,8,KidsToysPurchase
3001,22524,129,10,GroceryPurchase
3002,18610,441,15,SportsEquipmentPurchase
3003,36168,769,10,ElectronicsPurchase
3004,8699,1313,12,ClothingPurchase
3005,37200,1821,4,FurniturePurchase
3006,24129,285,15,OfficeSuppliesPurchase
3007,28060,89,8,HealthCarePurchase
3008,40935,262,4,BeautyProductsPurchase
3009,4341,1187,5,HomeImprovementPurchase
3010,48117,913,13,OutdoorEquipmentPurchase
3011,1302,107,3,TravelPurchase
3012,46823,1508,10,EntertainmentPurchase
3013,23704,944,6,SubscriptionPurchase
3014,31887,1078,13,AutomotivePurchase
3015,23700,1450,10,PetSuppliesPurchase
3016,3974,214,5,BooksPurchase
3017,4203,820,10,MusicPurchase
3018,15070,30,6,MoviePurchase
3019,35924,131,4,EducationPurchase
3020,46437,1670,2,TechnologyPurchase
3021,1556,1918,4,RestaurantPurchase
3022,26823,247,14,FitnessEquipmentPurchase
3023,13830,1991,7,HobbySuppliesPurchase
3024,29698,184,12,HouseholdItemsPurchase
3025,19870,1261,8,KidsToysPurchase
3026,48490,1833,10,GroceryPurchase
3027,3381,738,2,SportsEquipmentPurchase
3028,26078,963,2,ElectronicsPurchase
3029,27507,652,15,ClothingPurchase
3030,45384,972,7,FurniturePurchase
3031,2394,1054,15,OfficeSuppliesPurchase
3032,37519,78,2,HealthCarePurchase
3033,25947,1011,12,BeautyProductsPurchase
3034,23274,115,11,HomeImprovementPurchase
3035,25269,1339,2,OutdoorEquipmentPurchase
3036,4172,843,6,TravelPurchase
3037,22637,1238,15,EntertainmentPurchase
3038,48869,1059,4,SubscriptionPurchase
3039,39025,989,9,AutomotivePurchase
3040,38607,1524,12,PetSuppliesPurchase
3041,17752,615,6,BooksPurchase
3042,21185,204,11,MusicPurchase
3043,1115,1081,2,MoviePurchase
3044,41021,1829,5,EducationPurchase
3045,4406,1614,9,TechnologyPurchase
3046,48352,1763,14,RestaurantPurchase
3047,40454,1974,15,FitnessEquipmentPurchase
3048,48938,1251,3,HobbySuppliesPurchase
3049,37589,1930,14,HouseholdItemsPurchase
3050,39524,733,5,KidsToysPurchase
3051,37910,1588,10,GroceryPurchase
3052,38513,686,11,SportsEquipmentPurchase
3053,32394,1942,9,ElectronicsPurchase
3054,2401,1308,6,ClothingPurchase
3055,30862,839,1,FurniturePurchase
3056,44632,425,14,OfficeSuppliesPurchase
3057,24075,933,6,HealthCarePurchase
3058,34121,1825,11,BeautyProductsPurchase
3059,8113,751,9,HomeImprovementPurchase
3060,35000,1930,15,OutdoorEquipmentPurchase
3061,22769,275,12,TravelPurchase
3062,17502,1751,4,EntertainmentPurchase
3063,23290,309,14,SubscriptionPurchase
3064,12850,799,5,AutomotivePurchase
3065,37039,1895,7,PetSuppliesPurchase
3066,46410,1880,8,BooksPurchase
3067,11313,1275,5,MusicPurchase
3068,44997,1918,8,MoviePurchase
3069,24267,132,6,EducationPurchase
3070,13938,764,3,TechnologyPurchase
3071,34371,429,3,RestaurantPurchase
3072,19141,1768,14,FitnessEquipmentPurchase
3073,21199,1111,13,HobbySuppliesPurchase
3074,41168,947,9,HouseholdItemsPurchase
3075,32308,552,10,KidsToysPurchase
3076,3998,495,10,GroceryPurchase
3077,35107,970,14,SportsEquipmentPurchase
3078,14103,96,15,ElectronicsPurchase
3079,29067,1652,8,ClothingPurchase
3080,47391,1661,1,FurniturePurchase
3081,18178,1373,4,OfficeSuppliesPurchase
3082,47832,1217,13,HealthCarePurchase
3083,14642,406,7,BeautyProductsPurchase
3084,12970,735,15,HomeImprovementPurchase
3085,32622,142,2,OutdoorEquipmentPurchase
3086,27707,1359,13,TravelPurchase
3087,5201,803,11,EntertainmentPurchase
3088,34032,1137,12,SubscriptionPurchase
3089,42587,871,13,AutomotivePurchase
3090,25458,1132,8,PetSuppliesPurchase
3091,39839,945,2,BooksPurchase
3092,16402,1796,14,MusicPurchase
3093,27980,766,2,MoviePurchase
3094,31855,45,13,EducationPurchase
3095,39388,1004,6,TechnologyPurchase
3096,27355,1187,10,RestaurantPurchase
3097,26565,1750,11,FitnessEquipmentPurchase
3098,39005,1882,3,HobbySuppliesPurchase
3099,39750,880,8,HouseholdItemsPurchase
3100,31762,1608,9,KidsToysPurchase
3101,32693,1347,1,GroceryPurchase
3102,43540,1133,13,SportsEquipmentPurchase
3103,32158,741,4,ElectronicsPurchase
3104,16099,1301,4,ClothingPurchase
3105,22182,274,8,FurniturePurchase
3106,34189,48,5,OfficeSuppliesPurchase
3107,20094,1440,12,HealthCarePurchase
3108,10518,1877,14,BeautyProductsPurchase
3109,15979,359,5,HomeImprovementPurchase
3110,34637,657,3,OutdoorEquipmentPurchase
3111,1729,1338,2,TravelPurchase
3112,6527,1789,15,EntertainmentPurchase
3113,45614,819,2,SubscriptionPurchase
3114,7271,751,1,AutomotivePurchase
3115,4327,332,5,PetSuppliesPurchase
3116,38941,1960,5,BooksPurchase
3117,42093,1207,4,MusicPurchase
3118,2881,839,14,MoviePurchase
3119,22460,1987,5,EducationPurchase
3120,2808,1696,6,TechnologyPurchase
3121,16792,1105,7,RestaurantPurchase
3122,39344,1094,14,FitnessEquipmentPurchase
3123,28284,1099,6,HobbySuppliesPurchase
3124,810,841,3,HouseholdItemsPurchase
3125,27777,1335,9,KidsToysPurchase
3126,2631,476,9,GroceryPurchase
3127,9277,423,2,SportsEquipmentPurchase
3128,46646,89,13,ElectronicsPurchase
3129,8983,965,1,ClothingPurchase
3130,21985,987,12,FurniturePurchase
3131,29377,221,7,OfficeSuppliesPurchase
3132,23294,1065,13,HealthCarePurchase
3133,36615,941,12,BeautyProductsPurchase
3134,8664,1388,15,HomeImprovementPurchase
3135,23502,727,3,OutdoorEquipmentPurchase
3136,48711,1803,7,TravelPurchase
3137,46521,874,5,EntertainmentPurchase
3138,24646,209,11,SubscriptionPurchase
3139,25812,1547,14,AutomotivePurchase
3140,4480,192,9,PetSuppliesPurchase
3141,34587,1195,5,BooksPurchase
3142,4881,457,8,MusicPurchase
3143,9267,562,9,MoviePurchase
3144,33592,1202,1,EducationPurchase
3145,30661,1041,10,TechnologyPurchase
3146,42651,155,6,RestaurantPurchase
3147,6783,1628,14,FitnessEquipmentPurchase
3148,35254,1362,11,HobbySuppliesPurchase
3149,32130,144,10,HouseholdItemsPurchase
3150,21854,994,6,KidsToysPurchase
3151,12569,1998,1,GroceryPurchase
3152,35995,410,2,SportsEquipmentPurchase
3153,23919,348,12,ElectronicsPurchase
3154,30686,668,1,ClothingPurchase
3155,15267,655,15,FurniturePurchase
3156,10218,1676,1,OfficeSuppliesPurchase
3157,9915,1947,11,HealthCarePurchase
3158,15233,718,9,BeautyProductsPurchase
3159,1080,103,8,HomeImprovementPurchase
3160,22896,354,1,OutdoorEquipmentPurchase
3161,40354,1056,8,TravelPurchase
